公司代號,公司名稱,稅後淨利
6270,倍微科技股份有限公司,809
3224,三顧股份有限公司,3079
6227,茂綸股份有限公司,3204
6118,建達國際股份有限公司,9028
3360,尚立股份有限公司,11596
8068,全達國際股份有限公司,702
8067,志旭國際股份有限公司,232
5201,凱衛資訊股份有限公司,31399
8416,實威國際股份有限公司,23850
3570,大塚資訊科技股份有限公司,15152
8099,大同世界科技股份有限公司,46164
5209,新鼎系統股份有限公司,13770
5403,中菲電腦股份有限公司,23445
5410,國眾電腦股份有限公司,31385
6221,晉泰科技股份有限公司,8644
5211,蒙恬科技股份有限公司,5428
6148,驊宏資通股份有限公司,10518
6404,中國通訊多媒體集團有限公司,79202
4953,緯創軟體股份有限公司,25241
8284,三竹資訊股份有限公司,17185
5310,天剛資訊股份有限公司,14231
6231,系微股份有限公司,516
3147,大綜電腦系統股份有限公司,39796
5202,力新國際科技股份有限公司,471
5212,凌網科技股份有限公司,1036
6516,勤崴國際科技股份有限公司,26765
5210,寶碩財務科技股份有限公司,20680
6590,普鴻資訊股份有限公司,21277
6593,台灣銘板股份有限公司,29367
6697,東捷資訊服務股份有限公司,45686
6140,訊達電腦股份有限公司,637
6690,安碁資訊股份有限公司,28054
6752,叡揚資訊股份有限公司,72892
6751,智聯服務股份有限公司,21893
3131,弘塑科技股份有限公司,124250
5536,聖暉工程科技股份有限公司,114401
3498,陽程科技股份有限公司,132673
3508,位速科技股份有限公司,138563
3551,世禾科技股份有限公司,65018
6146,耕興股份有限公司,89784
3587,閎康科技股份有限公司,42052
3552,同致電子企業股份有限公司,63880
5489,彩富電子股份有限公司,78197
1785,光洋應用材料科技股份有限公司,289357
3093,台灣港建股份有限公司,19803
3628,盈正豫順電子股份有限公司,23275
3541,西柏科技股份有限公司,18916
3303,岱稜科技股份有限公司,43588
6151,晉倫科技股份有限公司,22416
5493,三聯科技股份有限公司,29735
8383,千附實業股份有限公司,37231
3642,駿熠電子科技股份有限公司,10053
6187,萬潤科技股份有限公司,13422
3402,漢科系統科技股份有限公司,9528
3373,熱映光電股份有限公司,3818
3285,微端科技股份有限公司,6115
3663,鑫科材料科技股份有限公司,2791
5452,佶優科技股份有限公司,11191
3324,雙鴻科技股份有限公司,993
8047,星雲電腦股份有限公司,379
3289,宜特科技股份有限公司,28344
8431,匯鑽科技股份有限公司,554
8092,建暐精密科技股份有限公司,128
5383,金利精密工業股份有限公司,17893
8455,蓋曼群島商日本大拓股份有限公司,21782
3219,倚強科技股份有限公司,1298
8183,台灣精星科技股份有限公司,43909
3067,全域股份有限公司,1346
8085,福華電子股份有限公司,3419
4554,橙的電子股份有限公司,42391
6247,淇譽電子科技股份有限公司,34395
5205,中茂能資系統整合科技(股)公司,3065
6512,啟發電子股份有限公司,23794
4760,勤凱科技股份有限公司,9073
6613,朋億股份有限公司,150448
6667,信紘科技股份有限公司,97051
6654,天正國際精密機械股份有限公司,54342
3580,友威科技股份有限公司,16701
8908,欣雄天然氣股份有限公司,53416
8917,欣泰石油氣股份有限公司,28205
8927,北基國際股份有限公司,16804
8931,大園汽電共生股份有限公司,15829
5324,士林開發股份有限公司,1053757
5213,亞昕國際開發股份有限公司,808040
2596,綠意開發股份有限公司,124162
5508,永信建設開發股份有限公司,288371
8424,惠普股份有限公司,28390
6219,富旺國際開發股份有限公司,142213
4113,聯上實業股份有限公司,78447
5520,力泰建設企業股份有限公司,51979
5511,德昌營造股份有限公司,80223
5516,雙喜營造股份有限公司,21985
4416,三圓建設股份有限公司,29297
5512,力麒建設股份有限公司,126135
3489,森寶開發股份有限公司,3957
5206,坤悅開發股份有限公司,171773
3188,鑫龍騰開發股份有限公司,2029
4907,富宇地產股份有限公司,69708
6186,新潤興業股份有限公司,392178
5514,三豐建設股份有限公司,440246
5529,鉅陞國際開發股份有限公司,68432
6264,富裔實業股份有限公司,55411
6171,大城地產股份有限公司,1508
5523,豐謙建設股份有限公司,348998
6212,理銘開發股份有限公司,122165
5543,桓鼎股份有限公司,50829
5455,昇益開發股份有限公司,2090
5603,陸海股份有限公司,10120
5601,臺聯貨櫃通運股份有限公司,6575
5609,中菲行國際物流股份有限公司,59006
2641,正德海運股份有限公司,20040
2643,捷迅股份有限公司,43096
2729,瓦城泰統股份有限公司,66481
2719,燦星國際旅行社股份有限公司,25793
1259,安心食品服務股份有限公司,690
5703,亞都麗緻大飯店股份有限公司,29525
5704,知本老爺大酒店股份有限公司,10326
3522,御頂國際股份有限公司,12207
2718,晶悅國際飯店股份有限公司,3823
2732,六角國際事業股份有限公司,80530
2734,易飛網國際旅行社股份有限公司,25520
3252,海灣國際開發(股)公司,5690
5301,寶得利國際股份有限公司,13950
2724,富驛酒店集團有限公司,6294
5364,力麗觀光開發股份有限公司,12655
2726,雅茗天地股份有限公司,69080
2736,富野大飯店股份有限公司,86535
4804,大略國際控股有限公司,19001
8077,洛碁實業股份有限公司,13793
2740,天蔥國際股份有限公司,70627
2743,山富國際旅行社股份有限公司,66389
2745,五福旅行社股份有限公司,146396
1268,漢來美食股份有限公司,92490
2752,豆府股份有限公司,92446
5701,劍湖山世界股份有限公司,8799
2754,亞洲藏壽司股份有限公司,107176
2755,揚秦國際企業股份有限公司,55792
6023,元大期貨股份有限公司,99532
6020,大展證券股份有限公司,95130
6021,美好證券股份有限公司,79078
5820,日盛金融控股股份有限公司,621316
6015,宏遠證券股份有限公司,88548
6026,福邦證券股份有限公司,51675
5878,台名保險經紀人股份有限公司,23291
6016,康和綜合證券股份有限公司,85059
5864,致和證券股份有限公司,27951
5904,寶雅國際股份有限公司,167898
6195,詩肯股份有限公司,61677
2924,開曼東凌股份有限公司,30237
3171,新洲全球股份有限公司,42341
8433,弘帆股份有限公司,40784
5903,全家便利商店股份有限公司,119736
9960,邁達康網路事業股份有限公司,4959
8066,來思達國際企業股份有限公司,665
5902,德記洋行股份有限公司,1183
2916,滿心企業股份有限公司,7066
8941,關中股份有限公司,5130
5905,南仁湖育樂股份有限公司,2163
2937,集雅社股份有限公司,18971
6728,上洋產業股份有限公司,55827
2947,振宇五金股份有限公司,95023
8354,冠好科技股份有限公司,151283
6803,崑鼎投資控股股份有限公司,166376
8942,森鉅科技材料股份有限公司,251220
2640,台灣大車隊股份有限公司,42816
5530,龍巖股份有限公司,424088
4430,耀億工業股份有限公司,48605
5306,桂盟國際股份有限公司,92250
8929,富堡工業股份有限公司,18918
8435,台灣鉅邁股份有限公司,18983
8933,愛地雅工業股份有限公司,83341
8418,捷必勝控股股份有限公司,36362
8423,保綠資源股份有限公司,7958
8426,紅木集團有限公司,17910
8938,明安國際企業股份有限公司,63984
8936,國統國際股份有限公司,60996
8921,沈氏藝術印刷股份有限公司,14363
3284,太普高精密影像股份有限公司,14647
8932,宏大拉鍊股份有限公司,9570
5604,中連誠企業股份有限公司,18913
8421,旭源包裝科技股份有限公司,4447
8905,裕國冷凍冷藏股份有限公司,6426
2221,大甲永和機械工業股份有限公司,4117
8390,金益鼎企業股份有限公司,5790
5398,慕康生技醫藥股份有限公司,2271
6240,松崗數位文創股份有限公司,2414
5345,天揚精密科技股份有限公司,2172
8935,邦泰複合材料股份有限公司,5769
8937,合騏工業股份有限公司,2239
4529,淳紳股份有限公司,104640
8420,明揚國際科技股份有限公司,55745
4541,晟田科技工業股份有限公司,45818
8444,綠河股份有限公司,57489
8916,光隆實業股份有限公司,70430
8440,綠電再生股份有限公司,15623
5450,南良國際股份有限公司,1519
5276,達輝股份有限公司,88482
8928,鉅明股份有限公司,13160
4950,牧東光電股份有限公司,529250
6236,康呈生醫科技股份有限公司,13575
8401,白紗科技印刷股份有限公司,19176
6179,亞通利大能源股份有限公司,9673
8437,大地幼教股份有限公司,87039
4556,旭然國際股份有限公司,14366
6199,天品聯合企業股份有限公司,4068
8924,大田精密工業股份有限公司,39537
8342,益張實業股份有限公司,53886
8489,三貝德數位文創股份有限公司,13828
8476,台境企業股份有限公司,4809
6624,萬年清環境工程股份有限公司,7962
5481,新華泰富股份有限公司,1181
1584,精剛精密科技股份有限公司,1916
6629,泰金投資控股股份有限公司,198542
6616,特昇國際股份有限公司,13857
3313,斐成企業股份有限公司,56217
8906,花王企業股份有限公司,438
2926,誠品生活股份有限公司,83083
5478,智冠科技股份有限公司,161403
8446,華研國際音樂股份有限公司,24859
6111,大宇資訊股份有限公司,37307
3293,鈊象電子股份有限公司,55070
3546,宇峻奧汀科技股份有限公司,28393
6180,遊戲橘子數位科技股份有限公司,80297
6294,智基科技開發股份有限公司,6095
8923,時報文化出版企業股份有限公司,4427
3083,中華網龍股份有限公司,12766
6101,寬魚國際股份有限公司,8003
9949,琉園股份有限公司,2153
3064,泰偉電子股份有限公司,107
8450,霹靂國際多媒體股份有限公司,170631
5263,智崴資訊科技股份有限公司,100357
4946,紅心辣椒娛樂科技股份有限公司,588
6144,得利影視股份有限公司,527
6482,弘煜科技事業股份有限公司,13963
4806,昇華娛樂傳播股份有限公司,59337
4803,威馳克媒體集團股份有限公司,131127
6542,隆中網絡股份有限公司,58236
6596,寬宏藝術經紀股份有限公司,35585
6169,昱泉國際股份有限公司,3016
3086,華義國際數位娛樂股份有限公司,6429
3629,地心引力股份有限公司,28068
6508,惠光股份有限公司,44420
6578,達邦蛋白股份有限公司,62185
1240,茂生農經股份有限公司,145174
4171,瑞基海洋生物科技股份有限公司,6239
5287,數字科技股份有限公司,78895
5278,尚凡國際創新科技股份有限公司,24659
8044,網路家庭國際資訊股份有限公司,126125
3687,茂為歐買尬數位科技股份有限公司,5846
8472,夠麻吉股份有限公司,44263
8477,創業家兄弟股份有限公司,20568
3085,創新新零售股份有限公司,3725
6741,"91APP, Inc.",102815
1260,富味鄉食品股份有限公司,155124
1293,利統股份有限公司,12951
1343,旭東環保科技股份有限公司,37935
1563,巧新科技工業股份有限公司,352797
4546,長亨精密股份有限公司,46290
4544,春日機械工業股份有限公司,63455
1594,日高工程實業股份有限公司,2224
4553,盛復工業股份有限公司,33701
4559,久裕興業科技股份有限公司,37283
4558,寶緯工業股份有限公司,27882
2245,詠勝昌股份有限公司,50250
4565,宏偉電機工業股份有限公司,41890
2246,凱勝綠能科技股份有限公司,62920
4578,總格精密股份有限公司,79509
4575,銓寶工業股份有限公司,116289
4573,高明鐵企業股份有限公司,93242
6705,振躍精密滑軌股份有限公司,21396
2248,華勝汽車電子股份有限公司,40405
2249,湧盛電機股份有限公司,43272
6606,建德工業股份有限公司,135970
4583,台灣精銳科技股份有限公司,734868
6843,進典工業股份有限公司,47141
4584,君帆工業股份有限公司,92708
6829,千附精密股份有限公司,31236
3430,奇鈦科技股份有限公司,27189
6495,英屬開曼群島商納諾股份有限公司,26227
4765,磐采股份有限公司,35590
4738,尚志精密化學股份有限公司,5608
4768,晶呈科技股份有限公司,15533
4770,上品綜合工業股份有限公司,494538
3184,微邦科技股份有限公司,53259
4117,普生股份有限公司,6948
1780,立弘生化科技股份有限公司,8573
4151,明躍國際健康科技股份有限公司,69212
6539,麗彤生醫科技股份有限公司,15084
4197,暐世生物科技股份有限公司,32215
4169,泰宗生物科技股份有限公司,16017
4186,台灣尖端先進生技醫藥(股)公司,18172
4172,因華生技製藥股份有限公司,3308
6562,聯亞藥業股份有限公司,16084
6518,康科特股份有限公司,19325
6543,普惠醫工股份有限公司,14545
4136,英屬開曼太和生技集團(股)公司,2674
4150,優你康光學股份有限公司,1732
6665,康聯生醫科技股份有限公司,117261
6645,金萬林企業股份有限公司,10077
6493,雷虎生技股份有限公司,2814
6637,醫影股份有限公司,51161
6620,漢達生技醫藥股份有限公司,28597
6621,華宇藥品股份有限公司,5326
6566,創益生技股份有限公司,4023
6677,瑩碩生技醫藥股份有限公司,29205
4732,彥臣生技藥品股份有限公司,2930
6758,冠亞生技股份有限公司,50105
6730,常廣股份有限公司,85892
7555,美萌科技股份有限公司,22965
6744,豐技生物科技股份有限公司,16805
1271,晨暉生物科技股份有限公司,11641
6549,景凱生物科技股份有限公司,23428
6815,晶鑽生醫股份有限公司,44183
4195,基龍米克斯生物科技股份有限公司,75211
7561,光晟生物科技股份有限公司,13722
6797,台灣圓點奈米技術股份有限公司,81938
6782,視陽光學股份有限公司,121075
6817,溫士頓醫藥股份有限公司,17249
6848,拉法生醫股份有限公司,141900
6796,晉弘科技股份有限公司,54124
6610,安成生物科技股份有限公司,25058
9957,燁聯鋼鐵股份有限公司,767582
2071,震南鐵線股份有限公司,89599
2073,雄順金屬股份有限公司,24476
2072,世紀離岸風電設備股份有限公司,54224
3592,瑞鼎科技股份有限公司,464393
4923,力士科技股份有限公司,11857
8179,旭德科技股份有限公司,158645
4951,精拓科技股份有限公司,13683
4925,智微科技股份有限公司,19646
5262,立達國際電子股份有限公司,239018
3150,鈺寶科技股份有限公司,8716
6423,億而得微電子股份有限公司,1154
8227,巨有科技股份有限公司,12761
5297,廣化科技股份有限公司,4954
6693,廣閎科技股份有限公司,22070
6720,久昌科技股份有限公司,6414
6545,擎力科技股份有限公司,5427
6719,力智電子股份有限公司,16087
6708,天擎積體電路股份有限公司,4001
6823,濾能股份有限公司,40340
6789,采鈺科技股份有限公司,613841
6799,來頡科技股份有限公司,40153
6770,力晶積成電子製造股份有限公司,2025282
6819,眾智光電科技股份有限公司,402453
6842,一元素科技股份有限公司,34158
6695,芯鼎科技股份有限公司,56774
3349,寶德科技股份有限公司,28022
3097,拍檔科技股份有限公司,24977
6638,沅聖科技股份有限公司,64124
8119,公信電子股份有限公司,25502
6599,普達系統股份有限公司,32289
6813,富動科技股份有限公司,2834
6737,秀育企業股份有限公司,25705
6825,和暢科技股份有限公司,3099
6831,邁?科技股份有限公司,66933
3627,華信光電科技股份有限公司,80237
3633,云光科技股份有限公司,105111
5248,景傳光電股份有限公司,45237
3659,百辰光電股份有限公司,85330
3485,敘(余+卜+又)豐企業股份有限公司,80087
5267,龍翩真空科技股份有限公司,51144
5240,建騰創達科技股份有限公司,26915
6434,達輝光電股份有限公司,92201
3595,山太士股份有限公司,7781
5244,弘凱光電股份有限公司,1349
6498,久禾光電股份有限公司,39595
3688,華立捷科技股份有限公司,2719
4537,旭東機械工業股份有限公司,4001
5277,葳天科技股份有限公司,53035
3168,眾福科技股份有限公司,6340
8281,歐普羅科技股份有限公司,59009
6559,研晶光電股份有限公司,37402
3678,聯享光電股份有限公司,709
6692,進金生能源服務股份有限公司,15969
6673,和詮科技股份有限公司,22866
4582,聚恆科技股份有限公司,722
6812,梭特科技股份有限公司,150836
6729,機光科技股份有限公司,3899
6775,穎台科技股份有限公司,156903
6839,開陽國際投資控股股份有限公司,79124
6724,創王光電股份有限公司,195241
6403,群登科技股份有限公司,19234
3447,展達通訊股份有限公司,106673
3391,佳得股份有限公司,31493
6546,正基科技股份有限公司,81152
8045,達運光電股份有限公司,42489
6820,連訊通信股份有限公司,21336
6818,連騰科技股份有限公司,4777
6792,詠業科技股份有限公司,159574
6784,天凱科技股份有限公司,8801
6272,驊陞科技股份有限公司,9871
6407,相互股份有限公司,36846
3585,聯致科技股份有限公司,77157
4980,佐臻股份有限公司,12574
3117,年程科技股份有限公司,13306
5228,鈺鎧科技股份有限公司,7448
5271,紘通企業股份有限公司,892
8115,帝聞企業股份有限公司,2345
5254,欣訊科技股份有限公司,13165
6584,南俊國際股份有限公司,233736
6597,立誠光電股份有限公司,5554
6761,穩得實業股份有限公司,49441
7419,達勝科技股份有限公司,16660
6555,榮炭科技股份有限公司,20626
6755,連鋐科技股份有限公司,62224
6805,富世達股份有限公司,19223
6821,聯寶電子股份有限公司,36786
6833,太康精密股份有限公司,177188
6835,圓裕企業股份有限公司,163543
6834,天二科技股份有限公司,40814
3603,建祥國際股份有限公司,1235
3429,彥陽科技股份有限公司,3536
6474,華豫寧股份有限公司,23160
3158,嘉實資訊股份有限公司,34572
8298,威睿科技股份有限公司,63012
6811,宏碁資訊服務股份有限公司,113542
6816,捷智商訊科技股份有限公司,10613
6791,虎門科技股份有限公司,36272
7547,碩網資訊股份有限公司,17785
6565,物聯智慧股份有限公司,1521
5233,有量科技股份有限公司,981
6691,洋基工程股份有限公司,90772
6648,斯其大科技股份有限公司,8812
6689,伊雲谷數位科技股份有限公司,76712
6717,智慧光科技股份有限公司,43070
6750,泰創工程股份有限公司,53221
6735,美達科技股份有限公司,40548
4577,達航科技股份有限公司,32045
6826,和淞科技股份有限公司,289286
6739,竹陞科技股份有限公司,14930
6855,數泓科技股份有限公司,65515
6830,汎銓科技股份有限公司,159106
6840,東研信超股份有限公司,36480
2252,為昇科科技股份有限公司,49529
6639,源大環能股份有限公司,7222
2599,樂揚建設股份有限公司,152309
5547,久舜營造股份有限公司,48978
6757,台灣虎航股份有限公司,981713
6753,龍德造船工業股份有限公司,108316
2733,維格餅家股份有限公司,84749
8359,錢櫃企業股份有限公司,97251
2741,人杰老四川餐飲管理顧問(股)公司,96454
2730,美麗信酒店股份有限公司,10117
1269,乾杯股份有限公司,45469
2750,桃禧航空城大飯店股份有限公司,25941
2756,聯發國際餐飲事業股份有限公司,93656
7566,亞果遊艇開發股份有限公司,17168
2758,路易莎職人咖啡股份有限公司,142754
5863,瑞興商業銀行股份有限公司,52329
6027,德信綜合證券(股)公司,6932
5859,遠雄人壽保險事業股份有限公司,1561035
6028,公勝保險經紀人股份有限公司,44891
2938,床的世界股份有限公司,45068
2942,京站實業股份有限公司,175273
2945,三商家購股份有限公司,119783
2948,寶陞國際股份有限公司,40252
2941,米斯特國際企業股份有限公司,5972
4431,敏成健康科技股份有限公司,11694
8438,昶昕實業股份有限公司,10098
7443,凡事康流體科技股份有限公司,5951
6585,鼎基先進材料股份有限公司,100443
6721,信實保全股份有限公司,49440
6723,傑智環境科技股份有限公司,31945
7516,清淨海生技股份有限公司,17839
6731,啟坤科技股份有限公司,26579
6764,亞洲教育平台股份有限公司,5300
7558,群利科技股份有限公司,54327
6771,平和環保科技股份有限公司,138690
5292,華懋科技股份有限公司,52328
6804,明係事業股份有限公司,59755
7507,環拓科技股份有限公司,69774
6806,森崴能源股份有限公司,8653
6832,金鼎聯合科技纖維股份有限公司,65492
6837,富利康科技股份有限公司,35585
6428,台灣淘米科技股份有限公司,28525
8329,臺灣電視事業股份有限公司,297530
6468,網石棒辣椒股份有限公司,116623
8491,真好玩娛樂科技股份有限公司,9035
8487,愛爾達科技股份有限公司,12270
6626,唯數娛樂科技股份有限公司,124870
6583,友松娛樂股份有限公司,32106
6611,辣椒方舟移動數位股份有限公司,28242
8492,兔將創意影業股份有限公司,25545
6622,百聿數碼創意股份有限公司,2696
6650,帝圖科技文化股份有限公司,37693
6780,學習王科技股份有限公司,12103
6595,光禹國際數位娛樂開發(股)公司,40063
6736,碩辣椒股份有限公司,13117
7452,乂迪生科技股份有限公司,7287
8458,影一製作所股份有限公司,1391
7584,樂意傳播股份有限公司,73938
8465,德河海洋生技(股)公司,3047
6534,正瀚生技股份有限公司,219592
6763,綠界科技股份有限公司,71172
7551,知識科技股份有限公司,2881
1111,欣欣水泥企業股份有限公司,7151
1237,台灣糖業股份有限公司,2054471
1242,新東陽股份有限公司,147361
1246,中聯油脂股份有限公司,34070
1267,京華堂實業股份有限公司,4227
1294,漢田生技股份有限公司,20053
4730,通用矽酮股份有限公司,17883
1328,台灣中油股份有限公司,3292244
4427,展頌股份有限公司,26568
1480,東盟開發實業股份有限公司,72353
1408,中興紡織廠股份有限公司,206058
8041,東元精電股份有限公司,16645
1550,台全電機股份有限公司,454026
2219,鍾慶科技開發股份有限公司,21519
1557,金豐機器工業股份有限公司,80259
1606,歌林股份有限公司,4804
1602,太平洋電線電纜股份有限公司,60633
1619,大展電線電纜股份有限公司,5405
1613,台一國際股份有限公司,32244
1716,永信藥品工業股份有限公司,297255
6452,康友製藥控股有限公司,608069
4170,鑫品生醫科技股份有限公司,31377
1765,長春人造樹脂廠股份有限公司,3347468
1766,大連化學工業股份有限公司,1196740
1775,大東樹脂化學股份有限公司,416224
1764,長春石油化學股份有限公司,3293699
1763,奇美實業股份有限公司,3871717
1769,欣中天然氣股份有限公司,179551
1740,欣桃天然氣股份有限公司,144588
1739,欣雲天然氣股份有限公司,43911
1770,信東生技股份有限公司,117923
1743,大台南區天然氣股份有限公司,40283
1745,欣嘉石油氣股份有限公司,16964
1767,陽明山瓦斯股份有限公司,23365
4189,膠原科技股份有限公司,4863
4115,善德生化科技股份有限公司,30332
4184,昕琦科技股份有限公司,37268
6660,厚美德生物科技股份有限公司,498
4724,宣捷幹細胞生技股份有限公司,11047
4118,友合生化科技股份有限公司,4964
4771,望隼科技股份有限公司,90371
7575,安美得生醫股份有限公司,36108
6844,諾貝兒寶貝股份有限公司,127941
6846,綠茵生技股份有限公司,68448
6850,光鼎生物科技股份有限公司,12537
6795,洹藝科技股份有限公司,7880
6659,天明製藥股份有限公司,23557
2056,璋釔鋼鐵廠股份有限公司,58384
2048,中龍鋼鐵股份有限公司,1774578
2041,燁茂實業股份有限公司,314660
2215,匯豐汽車股份有限公司,397208
2220,南都汽車股份有限公司,205548
2226,中部汽車股份有限公司,204555
2222,桃苗汽車股份有限公司,192412
2225,國都汽車股份有限公司,179565
2218,高都汽車股份有限公司,168874
2254,巨鎧精密工業股份有限公司,100462
8287,英格爾科技股份有限公司,80521
2311,日月光半導體製造股份有限公司,2355988
1333,恩得利工業股份有限公司,8393
6131,鈞泰國際股份有限公司,687
5346,力晶科技股份有限公司,3632090
3507,力群電子股份有限公司,46349
4749,新應材股份有限公司,67538
2325,矽品精密工業股份有限公司,1448346
3572,宏芯科技股份有限公司,9900
3554,精品科技股份有限公司,1593
8029,久尹股份有限公司,7
4949,有成精密股份有限公司,42577
6475,岱煒科技股份有限公司,57572
5295,懷藝精密科技股份有限公司,26891
6517,保勝光學股份有限公司,75638
3539,隨身遊戲股份有限公司,45912
5298,合盈光電科技股份有限公司,11015
4985,富相科技股份有限公司,40587
8152,峻新電腦股份有限公司,20512
3525,就業情報資訊股份有限公司,5146
8015,愛迪亞科技股份有限公司,7735
5246,勵威電子股份有限公司,7449
3510,易鼎股份有限公司,5067
3683,仲博科技股份有限公司,15450
5219,瑪居禮電波工業股份有限公司,5583
8134,泰山電子股份有限公司,11927
3648,漢台科技股份有限公司,3557
3386,新德科技股份有限公司,2791
4548,名超企業股份有限公司,2371
3462,瑋鋒科技股份有限公司,887
5387,茂德科技股份有限公司,34395
8225,華矽半導體股份有限公司,108
8022,正航資訊股份有限公司,7338
3280,龍生工業股份有限公司,27222
5216,台灣優燈股份有限公司,1424
4981,可取國際股份有限公司,6390
3197,源河生技應用股份有限公司,897
2384,勝華科技股份有限公司,711182
8218,輝城電子股份有限公司,5594
6635,瑞利軍工股份有限公司,23301
6658,聯策科技股份有限公司,51870
3656,聯勝光電股份有限公司,57961
3405,津綻石英科技股份有限公司,7943
3463,宏塑工業股份有限公司,5112
6725,台灣矽科宏晟科技股份有限公司,82620
6707,富基電通股份有限公司,47112
6722,輝創電子股份有限公司,11658
8140,利翔航太電子股份有限公司,15516
6742,澤米科技股份有限公司,17905
3369,鐵研科技股份有限公司,5539
3135,凌航科技股份有限公司,176191
7530,鋒魁科技股份有限公司,6714
2580,遠揚營造工程股份有限公司,88134
2549,遠揚建設股份有限公司,129478
5541,廣朋實業股份有限公司,1050
2568,世正開發股份有限公司,131179
1819,豐鼎光波奈米科技股份有限公司,54499
2557,泛亞工程建設股份有限公司,63736
2579,鈺通營造工程股份有限公司,58485
2621,立榮航空股份有限公司,397924
2619,新竹物流股份有限公司,314913
2920,海景世界企業股份有限公司,14983
2716,長榮國際股份有限公司,928649
2711,凱撒大飯店股份有限公司,83045
2751,王座國際餐飲股份有限公司,18572
2759,咖碼股份有限公司,32672
5828,富邦產物保險股份有限公司,793102
5865,富邦人壽保險股份有限公司,5426893
5831,新光人壽保險股份有限公司,6292344
2848,華南產物保險股份有限公司,218548
2877,國泰世紀產物保險股份有限公司,155752
5842,兆豐票券金融股份有限公司,1005318
5848,台新國際商業銀行股份有限公司,3674720
2833,台灣人壽保險股份有限公司,660935
5846,國泰人壽保險股份有限公司,4066409
5841,中國信託商業銀行股份有限公司,5534617
5843,兆豐國際商業銀行股份有限公司,4922643
5835,國泰世華商業銀行股份有限公司,3663488
5836,台北富邦商業銀行股份有限公司,3765865
5849,永豐商業銀行股份有限公司,2792006
5847,玉山商業銀行股份有限公司,2314992
5844,第一商業銀行股份有限公司,2961565
5838,華南商業銀行股份有限公司,2436452
2893,臺灣新光商業銀行股份有限公司,1033264
2837,凱基商業銀行股份有限公司,511140
5854,合作金庫商業銀行股份有限公司,2220253
5834,兆豐產物保險股份有限公司,91536
5850,日盛國際商業銀行股份有限公司,428796
5852,元大商業銀行股份有限公司,703201
5840,國際票券金融股份有限公司,327566
5833,元大證券金融股份有限公司,88977
2863,泰安產物保險股份有限公司,516248
5857,臺灣土地銀行,5042738
5872,匯豐(台灣)商業銀行股份有限公司,2471692
5874,南山人壽保險股份有限公司,7255995
5870,花旗〈台灣〉商業銀行(股),4097182
5858,臺灣銀行股份有限公司,4260945
2894,大慶票券金融股份有限公司,198641
2895,陽信商業銀行股份有限公司,694447
5830,三信商業銀行股份有限公司,215973
2807,渣打國際商業銀行股份有限公司,1336355
5868,臺灣金融控股股份有限公司,3888335
2874,萬通票券金融股份有限公司,182480
5827,華泰商業銀行股份有限公司,203541
5862,板信商業銀行股份有限公司,284870
2873,大中票券金融股份有限公司,130546
2872,台灣票券金融股份有限公司,94726
5875,星展(台灣)商業銀行股份有限公司,232360
2876,宏泰人壽保險股份有限公司,231169
5873,全球人壽保險股份有限公司,471386
24,法商東方匯理銀行台北分行,55055
6029,和泰產物保險股份有限公司,182834
5901,中友百貨股份有限公司,175531
2940,歐都納股份有限公司,5942
5839,中華開發資本股份有限公司,717347
9983,永佳樂有線電視股份有限公司,113104
8960,紅樹林有線電視股份有限公司,52214
5286,欣盟互動股份有限公司,38682
8387,緯來電視網股份有限公司,268095
2858,中租迪和股份有限公司,2029082
9978,長榮空廚股份有限公司,194782
8376,遠鼎投資股份有限公司,3032680
8966,鳳信有線電視股份有限公司,109913
8394,台灣菸酒股份有限公司,5791407
8977,南國有線電視股份有限公司,57021
9985,觀天下有線電視事業股份有限公司,39244
3674,康訊科技股份有限公司,11410
3509,聯禾有線電視股份有限公司,46137
8304,佳聯有線電視股份有限公司,41371
8988,大屯有線電視股份有限公司,36719
8308,中投有線電視股份有限公司,30167
8986,台灣佳光電訊股份有限公司,23175
9963,台灣電力股份有限公司,13978884
8327,洄瀾有線電視股份有限公司,121819
9971,立大開發投資股份有限公司,302235
8350,榮輪科技股份有限公司,207198
8987,東台有線電視事業股份有限公司,56722
8956,台灣數位寬頻有線電視(股)公司,134286
9968,台灣華歌爾股份有限公司,142529
8962,新視波有線電視股份有限公司,158959
8969,北桃園有線電視股份有限公司,92213
8368,屏南有線電視股份有限公司,45189
8957,新唐城有線電視事業股份有限公司,39529
8952,金頻道有線電視(股)公司,59686
8391,森霸電力股份有限公司,716461
8975,觀昇有線電視股份有限公司,93906
8392,星能電力股份有限公司,314539
8951,新竹振道有線電視股份有限公司,89356
9984,全聯有線電視股份有限公司,82779
8983,豐盟有線電視股份有限公司,84225
8967,慶聯有線電視股份有限公司,82971
8963,新台北有線電視(股)公司,51194
8992,新頻道有線電視股份有限公司,67195
8948,北視有線電視(股)公司,93640
8945,大新店民主有線電視股份有限公司,69317
8990,港都有線電視股份有限公司,61551
8978,大安文山有線電視(股)公司,36341
9977,新永安有線電視股份有限公司,80899
8991,三大有線電視股份有限公司,21084
2899,台北金融大樓股份有限公司,1000667
8343,科學城物流股份有限公司,30955
8982,信和有線電視股份有限公司,33830
8968,陽明山有線電視(股)公司,68813
8971,南桃園有線電視(股)公司,129905
8312,東亞有線電視股份有限公司,11561
8305,群健有線電視股份有限公司,145050
8379,欣湖天然氣股份有限公司,55094
